"http://dbpedia.org/resource/Bill_Edwards_(American_football_coach)","http://dbpedia.org/property/awards","Ohio College Football Coach of the Year","http://dbpedia.org/resource/Associated_Press_College_Football_Coach_of_the_Year_Award 1.0000","http://dbpedia.org/resource/Sporting_News_College_Football_Coach_of_the_Year 1.0000","http://dbpedia.org/resource/Broyles_Award 0.9986","http://dbpedia.org/resource/NBA_Coach_of_the_Year_Award 0.9963","http://dbpedia.org/resource/Uzbekistan_Football_Coach_of_the_Year 0.9749","http://dbpedia.org/resource/Big_East_Conference_football_awards 0.9748","http://dbpedia.org/resource/Jimmy_Johnson_(American_football_coach) 0.9255","http://dbpedia.org/resource/Tom_Osborne 0.9058","http://dbpedia.org/resource/Jack_Adams_Award 0.9033","http://dbpedia.org/resource/Conference_USA 0.8986","http://dbpedia.org/resource/Bill_Walsh_(American_football_coach) 0.8906","http://dbpedia.org/resource/Dennis_E._Nolan 0.8700","http://dbpedia.org/resource/Korvpalli_Meistriliiga 0.8697","http://dbpedia.org/resource/Charles_Cobb_(American_football) 0.8656","http://dbpedia.org/resource/George_Allen_(American_football_coach) 0.8652","http://dbpedia.org/resource/Marv_Levy 0.8497","http://dbpedia.org/resource/Edward_Leonard_King 0.8461","http://dbpedia.org/resource/Charles_Dudley_Daly 0.8458","http://dbpedia.org/resource/Ernest_Graves,_Sr. 0.8443","http://dbpedia.org/resource/Eddie_N._Robinson 0.8400","http://dbpedia.org/resource/John_Madden 0.8353","http://dbpedia.org/resource/Head_coach 0.8353","http://dbpedia.org/resource/Eastern_Michigan_Eagles_football 0.8325","http://dbpedia.org/resource/Manager_(association_football) 0.8109","http://dbpedia.org/resource/Coach_(sport) 0.8019","http://dbpedia.org/resource/National_Football_League_Coach_of_the_Year_Award 0.0","http://dbpedia.org/resource/American_Volleyball_Coaches_Association 0.0","http://dbpedia.org/resource/Wikipedia:WikiProject_College_football/Coach_Navboxes/NCAA_Division_I_FBS_(N–Z) 0.0","http://dbpedia.org/resource/Wikipedia:WikiProject_College_football/Coach_Navboxes/NCAA_Division_I_FCS_(A–M) 0.0","http://dbpedia.org/resource/USA_Today_All-USA_high_school_football_team 0.0"
"http://dbpedia.org/resource/Bill_Edwards_(American_football_coach)","http://dbpedia.org/property/awards","Wittenberg Athletics Hall of Honor","http://dbpedia.org/resource/University_of_Iowa_Athletics_Hall_of_Fame 0.9633","http://dbpedia.org/resource/Royal_Albert_Hall 0.9581","http://dbpedia.org/resource/University_of_Michigan_Athletic_Hall_of_Honor 0.9474","http://dbpedia.org/resource/University_of_Missouri_Intercollegiate_Athletics_Hall_of_Fame 0.9388","http://dbpedia.org/resource/New_Orleans_Saints 0.9346","http://dbpedia.org/resource/College_Football_Hall_of_Fame 0.9283","http://dbpedia.org/resource/Medal_of_Honor 0.9129","http://dbpedia.org/resource/National_Baseball_Hall_of_Fame_and_Museum 0.8986","http://dbpedia.org/resource/SIU_Edwardsville_Cougars 0.8921","http://dbpedia.org/resource/UCLA_Athletics_Hall_of_Fame 0.8912","http://dbpedia.org/resource/The_Pentagon 0.8748","http://dbpedia.org/resource/United_Nations_General_Assembly 0.8601","http://dbpedia.org/resource/Louisiana_High_School_Athletic_Association 0.8582","http://dbpedia.org/resource/Christ_Church,_Oxford 0.8581","http://dbpedia.org/resource/Freemasonry 0.8562","http://dbpedia.org/resource/Hall_of_fame 0.8524","http://dbpedia.org/resource/Kansas_City_Royals 0.8482","http://dbpedia.org/resource/Carnegie_Hall 0.7592","http://dbpedia.org/resource/Naval_Aviation_Hall_of_Honor 0.0","http://dbpedia.org/resource/Canadian_Country_Music_Hall_of_Fame 0.0","http://dbpedia.org/resource/University_of_Maryland_Athletic_Hall_of_Fame 0.0","http://dbpedia.org/resource/Pacific-12_Conference_Men's_Basketball_Hall_of_Honor 0.0","http://dbpedia.org/resource/Kermit_Blosser_Ohio_Athletics_Hall_of_Fame 0.0","http://dbpedia.org/resource/National_Purple_Heart_Hall_of_Honor 0.0","http://dbpedia.org/resource/Louisiana_State_University_Athletic_Hall_of_Fame 0.0","http://dbpedia.org/resource/England_Athletics_Hall_of_Fame 0.0","http://dbpedia.org/resource/Pac-10_Men's_Basketball_Hall_of_Honor 0.0","http://dbpedia.org/resource/International_Bluegrass_Music_Hall_of_Fame 0.0","http://dbpedia.org/resource/NSA_Hall_of_Honor 0.0","http://dbpedia.org/resource/List_of_University_of_Missouri_Intercollegiate_Athletics_Hall_of_Fame_Inductees 0.0"
"http://dbpedia.org/resource/Bill_Edwards_(American_football_coach)","http://dbpedia.org/property/awards","Ohio Football Coaches Association Hall of Fame","http://dbpedia.org/resource/American_Football_Coaches_Association 0.9920","http://dbpedia.org/resource/Rock_and_Roll_Hall_of_Fame 0.9846","http://dbpedia.org/resource/National_Fastpitch_Coaches_Association_Hall_of_Fame 0.9696","http://dbpedia.org/resource/Naismith_Memorial_Basketball_Hall_of_Fame 0.9354","http://dbpedia.org/resource/New_Orleans_Saints 0.9346","http://dbpedia.org/resource/Pro_Football_Hall_of_Fame 0.9325","http://dbpedia.org/resource/College_Football_Hall_of_Fame 0.9283","http://dbpedia.org/resource/AFCA 0.9216","http://dbpedia.org/resource/American_Baseball_Coaches_Association_Hall_of_Fame 0.9200","http://dbpedia.org/resource/American_Football_Coaches_Association__2 0.9138","http://dbpedia.org/resource/National_Museum_of_Racing_and_Hall_of_Fame 0.9025","http://dbpedia.org/resource/Hockey_Hall_of_Fame 0.8991","http://dbpedia.org/resource/National_Baseball_Hall_of_Fame_and_Museum 0.8986","http://dbpedia.org/resource/American_Football_Coaches_Association__1 0.8904","http://dbpedia.org/resource/ARIA_Hall_of_Fame 0.8734","http://dbpedia.org/resource/Coaches'_Poll 0.8708","http://dbpedia.org/resource/Japan_Racing_Association_Hall_of_Fame 0.8587","http://dbpedia.org/resource/Kansas_City_Royals 0.8482","http://dbpedia.org/resource/Gatorade 0.8354","http://dbpedia.org/resource/St_Kilda_Football_Club 0.8179","http://dbpedia.org/resource/National_Band_Association_Hall_of_Fame_of_Distinguished_Band_Conductors 0.0","http://dbpedia.org/resource/Wisconsin_Football_Coaches_Association 0.0","http://dbpedia.org/resource/Canadian_Country_Music_Hall_of_Fame 0.0","http://dbpedia.org/resource/National_Stuttering_Association_Hall_of_Fame 0.0","http://dbpedia.org/resource/Gospel_Music_Hall_of_Fame 0.0","http://dbpedia.org/resource/All-American_Amateur_Baseball_Association_Hall_of_Fame 0.0","http://dbpedia.org/resource/Terra_Ceia_Village_Improvement_Association_Hall 0.0","http://dbpedia.org/resource/Western_Music_Association_Hall_of_Fame 0.0","http://dbpedia.org/resource/List_of_presidents_of_the_American_Football_Coaches_Association 0.0","http://dbpedia.org/resource/Southern_Gospel_Museum_and_Hall_of_Fame 0.0"
"http://dbpedia.org/resource/Mark_Welsh","http://dbpedia.org/property/awards","''[[#Awards and decorations","http://dbpedia.org/resource/Academy_Award 0.9900","http://dbpedia.org/resource/Tony_Award 0.9850","http://dbpedia.org/resource/Emmy_Award 0.9633","http://dbpedia.org/resource/Academy_Award_for_Best_Foreign_Language_Film 0.9486","http://dbpedia.org/resource/American_Film_Institute 0.8976","http://dbpedia.org/resource/Golden_Globe_Award 0.8787","http://dbpedia.org/resource/British_Academy_of_Film_and_Television_Arts 0.8712","http://dbpedia.org/resource/Medal 0.8686","http://dbpedia.org/resource/BBC_Radio_2 0.8562","http://dbpedia.org/resource/Order_(honour) 0.8447","http://dbpedia.org/resource/Interior_design 0.8300","http://dbpedia.org/resource/Military_awards_and_decorations 0.8299","http://dbpedia.org/resource/Grammy_Award 0.8248","http://dbpedia.org/resource/Australian_Recording_Industry_Association 0.8168","http://dbpedia.org/resource/Catacombs 0.0","http://dbpedia.org/resource/Embroidery 0.0","http://dbpedia.org/resource/Awards_and_decorations_of_the_United_States_military 0.0","http://dbpedia.org/resource/Decorative_arts 0.0","http://dbpedia.org/resource/Orders,_decorations,_and_medals_of_the_United_Kingdom 0.0","http://dbpedia.org/resource/Ornament_(art) 0.0","","","","","","","","","",""
"http://dbpedia.org/resource/Hulusi_Akar","http://dbpedia.org/property/awards","''[[#Awards and decorations","http://dbpedia.org/resource/Emmy_Award 0.9333","http://dbpedia.org/resource/Tony_Award 0.9104","http://dbpedia.org/resource/Academy_Award 0.9103","http://dbpedia.org/resource/Academy_Award_for_Best_Foreign_Language_Film 0.9093","http://dbpedia.org/resource/Golden_Globe_Award 0.9027","http://dbpedia.org/resource/Military_awards_and_decorations 0.8992","http://dbpedia.org/resource/British_Academy_of_Film_and_Television_Arts 0.8874","http://dbpedia.org/resource/American_Film_Institute 0.8826","http://dbpedia.org/resource/Interior_design 0.8792","http://dbpedia.org/resource/Order_(honour) 0.8663","http://dbpedia.org/resource/BBC_Radio_2 0.8606","http://dbpedia.org/resource/Medal 0.8490","http://dbpedia.org/resource/Australian_Recording_Industry_Association 0.8387","http://dbpedia.org/resource/Grammy_Award 0.7843","http://dbpedia.org/resource/Catacombs 0.0","http://dbpedia.org/resource/Embroidery 0.0","http://dbpedia.org/resource/Awards_and_decorations_of_the_United_States_military 0.0","http://dbpedia.org/resource/Decorative_arts 0.0","http://dbpedia.org/resource/Orders,_decorations,_and_medals_of_the_United_Kingdom 0.0","http://dbpedia.org/resource/Ornament_(art) 0.0","","","","","","","","","",""
"http://dbpedia.org/resource/Gabrielle_Giffords","http://dbpedia.org/property/legistorm","/Rep_Gabrielle_Giffords.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Mark_Pryor","http://dbpedia.org/property/legistorm","Sen_Mark_Pryor/78.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Richard_Shelby","http://dbpedia.org/property/legistorm","Sen_Richard_Shelby/88.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Bob_Menendez","http://dbpedia.org/property/legistorm","Sen_Robert_Menendez/550.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Jon_Runyan","http://dbpedia.org/property/legistorm","Rep_Jon_Runyan_NJ/2773.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Bill_Sali","http://dbpedia.org/property/legistorm","/859/Rep_Bill_Sali.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/Chris_Stewart_(politician)","http://dbpedia.org/property/legistorm","House/Chris_Stewart.htm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://dbpedia.org/resource/William_Balck","http://dbpedia.org/property/branch","Heer","http://dbpedia.org/resource/German_Army_(German_Empire) 1.0000","http://dbpedia.org/resource/Wehrmacht 0.9992","http://dbpedia.org/resource/German_Army 0.9977","http://dbpedia.org/resource/Jacob_van_Wassenaer_Obdam_(younger) 0.9385","http://dbpedia.org/resource/List_of_German_divisions_in_World_War_II 0.9089","http://dbpedia.org/resource/Heer_Sial 0.9088","http://dbpedia.org/resource/William_of_Nassau_(1601–1627) 0.9042","http://dbpedia.org/resource/German_Army_(1935–1945) 0.8689","http://dbpedia.org/resource/Walter_Krüger_(Heer_general) 0.8657","http://dbpedia.org/resource/Oswald_Heer 0.8624","http://dbpedia.org/resource/'s-Heer_Hendrikskinderen 0.8607","http://dbpedia.org/resource/Ons'_Lieve_Heer_op_Solder 0.8574","http://dbpedia.org/resource/'s-Heer_Abtskerke 0.8496","http://dbpedia.org/resource/Hannes_Heer 0.8461","http://dbpedia.org/resource/Kamal_Heer 0.8410","http://dbpedia.org/resource/Heer_from_Denmark 0.8300","http://dbpedia.org/resource/Heer_Raanjha 0.8278","http://dbpedia.org/resource/Walter_de_Heer 0.8274","http://dbpedia.org/resource/Friedrich_Heer 0.8262","http://dbpedia.org/resource/Louis_of_Nassau,_Lord_of_De_Lek_and_Beverweerd 0.8167","http://dbpedia.org/resource/Philips_of_Marnix,_Lord_of_Saint-Aldegonde 0.8112","http://dbpedia.org/resource/Rolf_de_Heer 0.7880","http://dbpedia.org/resource/Heer_clan 0.0","http://dbpedia.org/resource/Heer_Halewijn 0.0","http://dbpedia.org/resource/De_Lek 0.0","http://dbpedia.org/resource/Qasr_al-Hayr_al-Sharqi 0.0","http://dbpedia.org/resource/Heer_Ranjha 0.0","http://dbpedia.org/resource/Lord_of_the_Manor 0.0","http://dbpedia.org/resource/Qasr_al-Hayr_al-Gharbi 0.0","http://dbpedia.org/resource/Heer,_Netherlands 0.0"
"http://dbpedia.org/resource/Military_in_Vatican_City","http://dbpedia.org/property/branch","Army","http://dbpedia.org/resource/Australian_Army 0.9630","http://dbpedia.org/resource/British_Army 0.9612","http://dbpedia.org/resource/Israel_Defense_Forces 0.9573","http://dbpedia.org/resource/United_States_Army_Corps_of_Engineers 0.9422","http://dbpedia.org/resource/Red_Army 0.9391","http://dbpedia.org/resource/Continental_Army 0.9372","http://dbpedia.org/resource/Confederate_States_Army 0.9339","http://dbpedia.org/resource/Imperial_Japanese_Army 0.9293","http://dbpedia.org/resource/Guerrilla_warfare 0.9251","http://dbpedia.org/resource/United_States_Army_Air_Corps 0.9239","http://dbpedia.org/resource/United_States_Army_Air_Forces 0.9146","http://dbpedia.org/resource/United_States_Army 0.9108","http://dbpedia.org/resource/Provisional_Irish_Republican_Army 0.9059","http://dbpedia.org/resource/Union_Army 0.9008","http://dbpedia.org/resource/Wehrmacht 0.8993","http://dbpedia.org/resource/Canadian_Forces 0.8911","http://dbpedia.org/resource/Officer_(armed_forces) 0.8882","http://dbpedia.org/resource/Cavalier 0.8787","http://dbpedia.org/resource/Colonel_(United_States) 0.8784","http://dbpedia.org/resource/Division_(military) 0.8690","http://dbpedia.org/resource/Captain_(OF-2) 0.8689","http://dbpedia.org/resource/United_States_Military_Academy 0.8614","http://dbpedia.org/resource/Mercenary 0.8528","http://dbpedia.org/resource/Habsburg_Monarchy 0.8473","http://dbpedia.org/resource/Union_(American_Civil_War) 0.8453","http://dbpedia.org/resource/German_Empire 0.8395","http://dbpedia.org/resource/Galicia_(Spain) 0.8336","http://dbpedia.org/resource/Prussia 0.8322","http://dbpedia.org/resource/Confederate_States_of_America 0.8213","http://dbpedia.org/resource/Reconnaissance 0.0"
"http://dbpedia.org/resource/Thomas_Harrison_(soldier)","http://dbpedia.org/property/branch","Army","http://dbpedia.org/resource/British_Army 0.9885","http://dbpedia.org/resource/Captain_(OF-2) 0.9680","http://dbpedia.org/resource/Continental_Army 0.9622","http://dbpedia.org/resource/United_States_Army 0.9579","http://dbpedia.org/resource/Australian_Army 0.9545","http://dbpedia.org/resource/Red_Army 0.9395","http://dbpedia.org/resource/United_States_Army_Air_Forces 0.9261","http://dbpedia.org/resource/United_States_Army_Air_Corps 0.9215","http://dbpedia.org/resource/Union_Army 0.9208","http://dbpedia.org/resource/Imperial_Japanese_Army 0.9193","http://dbpedia.org/resource/Mercenary 0.9186","http://dbpedia.org/resource/Provisional_Irish_Republican_Army 0.9175","http://dbpedia.org/resource/Wehrmacht 0.9162","http://dbpedia.org/resource/Cavalier 0.9137","http://dbpedia.org/resource/Colonel_(United_States) 0.9052","http://dbpedia.org/resource/Confederate_States_Army 0.9007","http://dbpedia.org/resource/Canadian_Forces 0.8978","http://dbpedia.org/resource/Israel_Defense_Forces 0.8896","http://dbpedia.org/resource/German_Empire 0.8865","http://dbpedia.org/resource/Prussia 0.8856","http://dbpedia.org/resource/Habsburg_Monarchy 0.8835","http://dbpedia.org/resource/Guerrilla_warfare 0.8770","http://dbpedia.org/resource/Division_(military) 0.8722","http://dbpedia.org/resource/United_States_Military_Academy 0.8715","http://dbpedia.org/resource/Officer_(armed_forces) 0.8649","http://dbpedia.org/resource/Union_(American_Civil_War) 0.8489","http://dbpedia.org/resource/United_States_Army_Corps_of_Engineers 0.8381","http://dbpedia.org/resource/Galicia_(Spain) 0.8303","http://dbpedia.org/resource/Confederate_States_of_America 0.8131","http://dbpedia.org/resource/Reconnaissance 0.0"
